"project_id";"project_name";"app_id";"app_name";"first_seen_at";"last_seen_at";"last_seen_app_version";"last_seen_ip_country";"last_seen_platform";"last_seen_platform_version";"last_seen_sdk_version";"last_seen_locale";"price_experiment_id";"price_experiment_variant";"email";"phone_number";"media_source";"campaign";"ad_group";"ad";"keyword";"creative";"idfa";"idfv";"gps_ad_id";"custom_attributes";"has_made_sandbox_purchase";"latest_entitlement";"latest_entitlements";"latest_product";"is_rc_promo";"first_purchase_at";"trial_start_at";"trial_end_at";"most_recent_purchase_at";"most_recent_renewal_at";"latest_expiration_at";"subscription_opt_out_at";"trial_opt_out_at";"total_renewals";"total_spent";"latest_store";"latest_store_country";"latest_auto_renew_intent";"all_purchased_product_ids";"most_recent_billing_issues_at";"status";"has_made_a_non_subscription_purchase";"latest_offer";"latest_offer_type";"latest_purchased_offering";"latest_ownership_type";"app_user_id";"currency"
"64e4e5d3";"360 Photo";"appa7ef959a0b";"360 Photo Cam (App Store)";1754031000550;1755498221000;"2.0.7";"TH";"iOS";"Version 18.6 (Build 22G86)";"4.43.2";"th-TH,th;q=0.9";;;;;;;;;;;;;;;"f";;"";"com.dospace.photo360.1credit";false;1755498248000;;;1755498248000;;;;;0;2.439955927601134;"app_store";"TH";"f";"com.dospace.photo360.1credit";;;"t";;"no_offer";"main_offering";"PURCHASED";"f97703bd-21e2-4251-b73f-e65ec7e15565";"USD"
"64e4e5d3";"360 Photo";"appa7ef959a0b";"360 Photo Cam (App Store)";1747405727360;1755197153000;"2.0.7";"US";"iOS";"Version 18.6 (Build 22G86)";"4.43.2";"en-US,en;q=0.9";;;;;;;;;;;;;;;"f";;"";"com.dospace.photo360.20credits";false;1747405754000;;;1747405754000;;;;;0;19.989999999999998;"app_store";"US";"f";"com.dospace.photo360.20credits";;;"t";;"no_offer";"main_offering";"PURCHASED";"68274b9ee77d8251d9cb396e";"USD"
"64e4e5d3";"360 Photo";"appceea5b82bb";"360 Photo Cam (Play Store)";1745501262036;1747082332000;"2.0.1";"TR";"android";"33";"7.12.0";"tr-TR";;;;;;;;;;;;;;;"f";;"";"credit_1";false;1745503442208;;;1745503442208;;;;;0;1.487723475044281;"play_store";"TR";"f";"credit_1";;;"t";;"no_offer";"main_offering";"PURCHASED";"67f4451677a29d0b532170a9";"USD"
"64e4e5d3";"360 Photo";"appceea5b82bb";"360 Photo Cam (Play Store)";1748518656286;1750549525000;"2.0.2";"BR";"android";"35";"7.12.0";"pt-BR";;;;;;;;;;;;;;;"f";;"";"credit_1";false;1748575765802;;;1748575785085;;;;;0;2.643327274973090;"play_store";"BR";"f";"credit_1";;;"t";;"no_offer";"main_offering";"PURCHASED";"683846fe9fb7f6751bada699";"USD"
"64e4e5d3";"360 Photo";"appceea5b82bb";"360 Photo Cam (Play Store)";1749035367135;1755324152000;"2.0.6";"ID";"android";"35";"7.12.0";"en-US";;;;;;;;;;;;;;;"f";;"";"credits_20";false;1753346334304;;;1753346334304;;;;;0;19.603582568676600;"play_store";"ID";"f";"credits_20";;;"t";;"no_offer";"main_offering";"PURCHASED";"684029659fb7f6751bae26e0";"USD"
"64e4e5d3";"360 Photo";"appa7ef959a0b";"360 Photo Cam (App Store)";1749555184107;1749657428000;"2.0.3";"AT";"iOS";"Version 18.5 (Build 22F76)";"4.43.2";"de-DE,de;q=0.9";;;;;;;;;;;;;;;"f";;"";"com.dospace.photo360.1credit";false;1749727678000;;;1749727975000;;;;;0;3.418559439770622;"app_store";"AT";"f";"com.dospace.photo360.1credit";;;"t";;"no_offer";"main_offering";"PURCHASED";"684817ee0a3c31f878797bb0";"USD"
"64e4e5d3";"360 Photo";"appceea5b82bb";"360 Photo Cam (Play Store)";1747212086094;1747643362000;"2.0.1";"ES";"android";"34";"7.12.0";"es-ES";;;;;;;;;;;;;;;"f";;"";"credit_1";false;1747563605604;;;1747565332427;;;;;0;4.654584095609844;"play_store";"ES";"f";"credit_1";;;"t";;"no_offer";"main_offering";"PURCHASED";"682457341eb85fd4b74ccd35";"USD"
"64e4e5d3";"360 Photo";"appa7ef959a0b";"360 Photo Cam (App Store)";1756027761986;1756271002000;"2.0.8";"GB";"iOS";"Version 18.6.2 (Build 22G100)";"4.43.2";"en-GB,en;q=0.9";;;;;;;;;;;;;;;"f";;"";"com.dospace.photo360.1credit";false;1756030805000;;;1756273673000;;;;;0;5.372905236138963;"app_store";"GB";"f";"com.dospace.photo360.1credit";;;"t";;"no_offer";"main_offering";"PURCHASED";"66bf6864-8262-4ef3-a7db-49c53437f901";"USD"
"64e4e5d3";"360 Photo";"appceea5b82bb";"360 Photo Cam (Play Store)";1755444087052;1755444087000;"2.0.6";"BR";"android";"34";"7.12.0";"pt-BR";;;;;;;;;;;;;;;"f";;"";"credit_1";false;1755459758054;;;1755459758054;;;;;0;2.034695351119175;"play_store";"BR";"f";"credit_1";;;"t";;"no_offer";"main_offering";"PURCHASED";"9ab30a20-9f54-4262-943a-e1952b09e4fb";"USD"
"64e4e5d3";"360 Photo";"appceea5b82bb";"360 Photo Cam (Play Store)";1755760419510;1756529560000;"2.0.6";"ID";"android";"33";"7.12.0";"id-ID";;;;;;;;;;;;;;;"f";;"";"credit_1";false;1755770910710;;;1755770910710;;;;;0;2.026653565067862;"play_store";"ID";"f";"credit_1";;;"t";;"no_offer";"main_offering";"PURCHASED";"2784acb1-5f1d-4545-8b64-1e925b351c6f";"USD"
