"project_id";"project_name";"app_id";"app_name";"first_seen_at";"last_seen_at";"last_seen_app_version";"last_seen_ip_country";"last_seen_platform";"last_seen_platform_version";"last_seen_sdk_version";"last_seen_locale";"price_experiment_id";"price_experiment_variant";"email";"phone_number";"media_source";"campaign";"ad_group";"ad";"keyword";"creative";"idfa";"idfv";"gps_ad_id";"custom_attributes";"has_made_sandbox_purchase";"latest_entitlement";"latest_entitlements";"latest_product";"is_rc_promo";"first_purchase_at";"trial_start_at";"trial_end_at";"most_recent_purchase_at";"most_recent_renewal_at";"latest_expiration_at";"subscription_opt_out_at";"trial_opt_out_at";"total_renewals";"total_spent";"latest_store";"latest_store_country";"latest_auto_renew_intent";"all_purchased_product_ids";"most_recent_billing_issues_at";"status";"has_made_a_non_subscription_purchase";"latest_offer";"latest_offer_type";"latest_purchased_offering";"latest_ownership_type";"app_user_id";"currency"
"64e4e5d3";"360 Photo";"appa7ef959a0b";"360 Photo Cam (App Store)";1756401184536;1756401184000;"2.0.8";"US";"iOS";"Version 18.5 (Build 22F76)";"4.43.2";"en-US,en;q=0.9";;;;;;;;;;;;;;;"f";;"pro";"com.dospace.photo360.10credits.monthly";false;1756402350000;;;1756402393000;;1759080750000;1756502243842;;0;11.980000000000000;"app_store";"US";"f";"com.dospace.photo360.1credit,com.dospace.photo360.10credits.monthly";;"cancelled";"t";;"no_offer";"main_offering";"PURCHASED";"697dc0be-8a3e-45a0-b300-a80402cca98d";"USD"
"64e4e5d3";"360 Photo";"appceea5b82bb";"360 Photo Cam (Play Store)";1758643934022;1758643934000;"2.0.9";"GB";"android";"35";"7.12.0";"en-GB";;;;;;;;;;;;;;;"f";;"pro";"monthly_subscription_10_credits:automatic-monthly-subscription";false;1758647387756;;;1758647456850;;1761239366215;;;0;13.757463221084326;"play_store";"GB";"t";"monthly_subscription_10_credits:automatic-monthly-subscription,credit_1_sub";;"active";"t";;"no_offer";"main_offering";"PURCHASED";"08d631f3-099b-48be-b1b1-6e0284e8038c";"USD"
"64e4e5d3";"360 Photo";"appa7ef959a0b";"360 Photo Cam (App Store)";1757603359980;1758618462000;"2.0.10";"ES";"iOS";"Version 26.0 (Build 23A341)";"4.43.2";"en-GB,en;q=0.9";;;;;;;;;;;;;;;"f";;"pro";"com.dospace.photo360.10credits.monthly";false;1757932390000;;;1757932390000;;1760524390000;;;0;11.711180484648272;"app_store";"IE";"t";"com.dospace.photo360.10credits.monthly";;"active";"f";;"no_offer";"main_offering";"PURCHASED";"3f714187-831a-403b-83f1-555f07100b44";"USD"
"64e4e5d3";"360 Photo";"appa7ef959a0b";"360 Photo Cam (App Store)";1755017860616;1755893499000;"2.0.8";"BR";"iOS";"Version 18.5 (Build 22F76)";"4.43.2";"pt-BR,pt;q=0.9";;;;;;;;;;;;;;;"f";;"pro";"com.dospace.photo360.10credits.monthly";false;1755269604000;;;1758376459000;1758376459000;1760968459000;;;1;26.909446151263674;"app_store";"BR";"t";"com.dospace.photo360.10credits.monthly,com.dospace.photo360.1credit";;"active";"t";;"no_offer";"main_offering";"PURCHASED";"67388f9e-bc9b-4d2e-b5d0-88c3a292cbda";"USD"
"64e4e5d3";"360 Photo";"appa7ef959a0b";"360 Photo Cam (App Store)";1756449677843;1756878776000;"2.0.8";"AE";"iOS";"Version 18.6.2 (Build 22G100)";"4.43.2";"en-GB,en;q=0.9";;;;;;;;;;;;;;;"f";;"pro";"com.dospace.photo360.10credits.monthly";false;1756573855000;;;1756697197000;;1759252255000;1756658193374;;0;33.744848728561633;"app_store";"GB";"f";"com.dospace.photo360.10credits.monthly,com.dospace.photo360.10credits";;"cancelled";"t";;"no_offer";"main_offering";"PURCHASED";"e2d875e1-51ba-40ee-8002-578183c7703a";"USD"
"64e4e5d3";"360 Photo";"appa7ef959a0b";"360 Photo Cam (App Store)";1758156723514;1758590227000;"2.0.10";"US";"iOS";"Version 18.6.2 (Build 22G100)";"4.43.2";"en-US,en;q=0.9";;;;;;;;;;;;;;;"f";;"pro";"com.dospace.photo360.10credits.monthly";false;1758378996000;;;1758378996000;;1760970996000;;;0;9.990000000000000;"app_store";"US";"t";"com.dospace.photo360.10credits.monthly";;"active";"f";;"no_offer";"main_offering";"PURCHASED";"bf78301e-88bf-4984-a792-42d51b3f392c";"USD"
"64e4e5d3";"360 Photo";"appceea5b82bb";"360 Photo Cam (Play Store)";1756551982351;1758405068000;"2.0.9";"BR";"android";"34";"7.12.0";"pt-BR";;;;;;;;;;;;;;;"f";;"pro";"monthly_subscription_10_credits:automatic-monthly-subscription";false;1758283263845;;;1758283396310;;1760875259541;1758303360231;;0;21.293678615854351;"play_store";"BR";"f";"monthly_subscription_10_credits:automatic-monthly-subscription,credits_10_sub";;"cancelled";"t";;"no_offer";;"PURCHASED";"1f3d12b6-2444-4541-a8b5-0194ff41162d";"USD"
"64e4e5d3";"360 Photo";"appa7ef959a0b";"360 Photo Cam (App Store)";1754336231076;1758345726000;"2.0.10";"HU";"iOS";"Version 18.6.2 (Build 22G100)";"4.43.2";"hu-HU,hu;q=0.9";;;;;;;;;;;;;;;"f";;"pro";"com.dospace.photo360.10credits.monthly";false;1756369650000;;;1756369650000;;1759048050000;;;0;13.190730471219014;"app_store";"HU";"t";"com.dospace.photo360.10credits.monthly";;"active";"f";;"no_offer";"main_offering";"PURCHASED";"675763432d36a6a6a857c0a1";"USD"
"64e4e5d3";"360 Photo";"appa7ef959a0b";"360 Photo Cam (App Store)";1749215095713;1751787356000;"2.0.5";"SK";"iOS";"Version 18.5 (Build 22F76)";"4.43.2";"sk-SK,sk;q=0.9";;;;;;;;;;;;;;;"f";;"pro";"com.dospace.photo360.10credits.monthly";false;1750373880000;;;1758322680000;1758322680000;1760914680000;;;3;37.201401265330679;"app_store";"SK";"t";"com.dospace.photo360.10credits.monthly";;"active";"f";;"no_offer";"main_offering";"PURCHASED";"6842e7769fb7f6751bae561d";"USD"
"64e4e5d3";"360 Photo";"appceea5b82bb";"360 Photo Cam (Play Store)";1756012625872;1758196638000;"2.0.9";"LK";"android";"31";"7.12.0";"en-GB";;;;;;;;;;;;;;;"f";;"pro";"monthly_subscription_10_credits:automatic-monthly-subscription";false;1756618873350;;;1756618873350;;1759210869515;;;0;10.034251860677029;"play_store";"LK";"t";"monthly_subscription_10_credits:automatic-monthly-subscription";;"active";"f";;"no_offer";"main_offering";"PURCHASED";"63b378df-7e85-4318-8d7c-3921e6c0d237";"USD"
"64e4e5d3";"360 Photo";"appceea5b82bb";"360 Photo Cam (Play Store)";1750267162828;1750429814000;"2.0.2";"PL";"android";"35";"7.12.0";"pl-PL-u-mu-celsius";;;;;;;;;;;;;;;"f";;"pro";"monthly_subscription_10_credits:automatic-monthly-subscription";false;1750345138685;;;1758293894179;1758293894179;1760885894179;;;3;38.254459103042752;"play_store";"PL";"t";"monthly_subscription_10_credits:automatic-monthly-subscription";;"active";"f";;"no_offer";"main_offering";"PURCHASED";"6852f519cea3c24f1af0a1ca";"USD"
"64e4e5d3";"360 Photo";"appa7ef959a0b";"360 Photo Cam (App Store)";1750672258387;1752447705000;"2.0.5";"GB";"iOS";"Version 18.5 (Build 22F76)";"4.43.2";"en-GB,en;q=0.9";;;;;;;;;;;;;;;"f";;"pro";"com.dospace.photo360.10credits.monthly";false;1750672474000;;;1756892329000;1756892329000;1759484329000;;;2;29.529995358553773;"app_store";"GB";"t";"com.dospace.photo360.1credit,com.dospace.photo360.10credits.monthly";;"active";"t";;"no_offer";"main_offering";"PURCHASED";"68592381cea3c24f1af11aa2";"USD"
"64e4e5d3";"360 Photo";"appceea5b82bb";"360 Photo Cam (Play Store)";1758211379372;1758718000000;"2.0.9";"US";"android";"36";"7.12.0";"en-US";;;;;;;;;;;;;;;"f";;"pro";"monthly_subscription_10_credits:automatic-monthly-subscription";false;1758212299343;;;1758212299343;;1760804296720;;;0;9.990000000000000;"play_store";"US";"t";"monthly_subscription_10_credits:automatic-monthly-subscription";;"active";"f";;"no_offer";"main_offering";"PURCHASED";"5473a4cf-4eb0-4f5d-9634-a5e942261dea";"USD"
"64e4e5d3";"360 Photo";"appceea5b82bb";"360 Photo Cam (Play Store)";1756576722407;1757175047000;"2.0.6";"US";"android";"35";"7.12.0";"en-US";;;;;;;;;;;;;;;"f";;"pro";"monthly_subscription_10_credits:automatic-monthly-subscription";false;1756577241263;;;1756577241263;;1759255637942;1756577281859;;0;9.990000000000000;"play_store";"US";"f";"monthly_subscription_10_credits:automatic-monthly-subscription";;"cancelled";"f";;"no_offer";;"PURCHASED";"eaf420e5-4dbf-40ba-84a2-ddedb6203386";"USD"
"64e4e5d3";"360 Photo";"appa7ef959a0b";"360 Photo Cam (App Store)";1753109428740;1753197829000;"2.0.5";"IT";"iOS";"Version 18.5 (Build 22F76)";"4.43.2";"en-GB,en;q=0.9";;;;;;;;;;;;;;;"f";;"pro";"com.dospace.photo360.10credits.monthly";false;1753175432000;;;1758532232000;1758532232000;1761124232000;;;2;27.994870736863028;"app_store";"IT";"t";"com.dospace.photo360.10credits.monthly";;"active";"f";;"no_offer";"main_offering";"PURCHASED";"735bb129-ff64-471c-b461-e30f30811a30";"USD"
"64e4e5d3";"360 Photo";"appceea5b82bb";"360 Photo Cam (Play Store)";1758668561663;1758759061000;"2.0.9";"SA";"android";"35";"7.12.0";"en-SA";;;;;;;;;;;;;;;"f";;"pro";"monthly_subscription_10_credits:automatic-monthly-subscription";false;1758722532013;;;1758722705432;;1761314528723;1758722873694;;0;13.058495287024289;"play_store";"SA";"f";"credit_1_sub,monthly_subscription_10_credits:automatic-monthly-subscription";;"cancelled";"t";;"no_offer";"main_offering";"PURCHASED";"367d3457-de40-4628-8d34-128e3972b70e";"USD"
